Year,Flag,Gear,Species,Catch
2006,FRA (PYF),UNK,BUM,105
2006,FRA (PYF),UNK,DOX,381
2006,FRA (PYF),UNK,MZZ,100
2006,FRA (PYF),UNK,SKJ,899
2006,FRA (PYF),UNK,YFT,434
2006,GTM,LL,BIL,4
2006,GTM,LL,DOX,11
2006,GTM,LL,SKH,109
2006,GTM,LL,SWO,1
2006,GTM,UNK,DOX,14
2006,GTM,UNK,SKH,38
2006,GTM,UNK,TUN,0
2006,HND,PS,BET,1843
2006,HND,PS,BIL,0
2006,HND,PS,BLM,0
2006,HND,PS,BUM,11
2006,HND,PS,CGX,0
2006,HND,PS,DOX,19
2006,HND,PS,MLS,1
2006,HND,PS,MZZ,16
2006,HND,PS,SKH,1
2006,HND,PS,SKJ,5836
2006,HND,PS,SRX,0
2006,HND,PS,SSP,0
2006,HND,PS,YFT,2944
2006,JPN,LL,ALB,2212
2006,JPN,LL,BET,16235
2006,JPN,LL,BLM,27
2006,JPN,LL,BUM,870
2006,JPN,LL,MLS,733
2006,JPN,LL,PBF,0
2006,JPN,LL,SFA,5
2006,JPN,LL,SKJ,17
2006,JPN,LL,SSP,222
2006,JPN,LL,SWO,1622
2006,JPN,LL,YFT,2968
2006,KOR,LL,ALB,232
2006,KOR,LL,BET,6732
2006,KOR,LL,BLM,35
2006,KOR,LL,BUM,540
2006,KOR,LL,MLS,109
2006,KOR,LL,SFA,0
2006,KOR,LL,SKH,30
2006,KOR,LL,SKJ,0
2006,KOR,LL,SWO,738
2006,KOR,LL,TUN,9
2006,KOR,LL,YFT,928
2006,MEX,GN,BXQ,1
2006,MEX,GN,SWO,76
2006,MEX,LL,BXQ,21
2006,MEX,LL,DOX,13
2006,MEX,LL,MZZ,0
2006,MEX,LL,SKH,14711
2006,MEX,LL,SWO,383
2006,MEX,LL,TUN,3
2006,MEX,LL,YFT,0
2006,MEX,LP,BZX,12
2006,MEX,LP,SKJ,435
2006,MEX,LP,YFT,686
2006,MEX,PS,ALB,109
2006,MEX,PS,BET,6
2006,MEX,PS,BKJ,1897
2006,MEX,PS,BLM,12
2006,MEX,PS,BUM,16
2006,MEX,PS,BZX,3259
2006,MEX,PS,CGX,233
2006,MEX,PS,DOX,58
2006,MEX,PS,MLS,11
2006,MEX,PS,MZZ,9
2006,MEX,PS,PBF,9927
2006,MEX,PS,SFA,11
2006,MEX,PS,SKH,124
2006,MEX,PS,SKJ,16790
2006,MEX,PS,SRX,0
2006,MEX,PS,SSP,0
2006,MEX,PS,SWO,2
2006,MEX,PS,TUN,31
2006,MEX,PS,YFT,69449
2006,MEX,RG,MLS,490
2006,NIC,LL,DOX,140
2006,NIC,LL,MZZ,0
2006,NIC,LL,SFA,0
2006,NIC,LL,SKH,8
2006,NIC,LL,TUN,18
2006,NIC,LL,YFT,3
2006,NIC,PS,BET,2652
2006,NIC,PS,BIL,0
2006,NIC,PS,BKJ,0
2006,NIC,PS,BLM,6
2006,NIC,PS,BUM,5
2006,NIC,PS,CGX,0
2006,NIC,PS,DOX,20
2006,NIC,PS,MLS,1
2006,NIC,PS,MZZ,9
2006,NIC,PS,SFA,2
2006,NIC,PS,SKH,9
2006,NIC,PS,SKJ,8396
2006,NIC,PS,SRX,0
2006,NIC,PS,SWO,0
2006,NIC,PS,TUN,1
2006,NIC,PS,YFT,4236
2006,OTR,LL,BIL,6
2006,OTR,LL,DOX,10
2006,OTR,LL,SFA,3
2006,OTR,LL,SKH,23
2006,OTR,PS,BET,12354
2006,OTR,PS,BIL,0
2006,OTR,PS,BKJ,5
2006,OTR,PS,BLM,10
2006,OTR,PS,BUM,17
2006,OTR,PS,CGX,0
2006,OTR,PS,DOX,125
2006,OTR,PS,MLS,1
2006,OTR,PS,MZZ,27
2006,OTR,PS,SFA,0
2006,OTR,PS,SKH,6
2006,OTR,PS,SKJ,39116
2006,OTR,PS,SRX,0
2006,OTR,PS,SSP,0
2006,OTR,PS,SWO,0
2006,OTR,PS,TUN,0
2006,OTR,PS,YFT,19735
2006,PAN,LL,ALB,110
2006,PAN,LL,BET,37
2006,PAN,LL,DOX,209
2006,PAN,LL,SKH,194
2006,PAN,LL,SKJ,114
2006,PAN,LL,YFT,2164
2006,PAN,PS,BET,14099
2006,PAN,PS,BIL,3
2006,PAN,PS,BKJ,8
2006,PAN,PS,BLM,20
2006,PAN,PS,BUM,24
2006,PAN,PS,CGX,2
2006,PAN,PS,DOX,125
2006,PAN,PS,MLS,6
2006,PAN,PS,MZZ,28
2006,PAN,PS,SFA,10
2006,PAN,PS,SKH,10
2006,PAN,PS,SKJ,44639
2006,PAN,PS,SRX,0
2006,PAN,PS,SSP,1
2006,PAN,PS,SWO,4
2006,PAN,PS,TUN,0
2006,PAN,PS,YFT,22521
2006,PER,UNK,DOX,12212
2006,PER,UNK,SFA,35
2006,PER,UNK,SKJ,73
2006,PER,UNK,SWO,63
2006,PER,UNK,TUN,192
2006,PER,UNK,YFT,595
2006,TWN,LL,ALB,4235
2006,TWN,LL,BET,6412
2006,TWN,LL,BIL,85
2006,TWN,LL,BLM,5
2006,TWN,LL,BUM,732
2006,TWN,LL,MLS,521
2006,TWN,LL,SKH,984
2006,TWN,LL,SKJ,57
2006,TWN,LL,SWO,1138
2006,TWN,LL,YFT,1671
2006,UNK,LTL,ALB,205
2006,USA,GN,ALB,3
2006,USA,GN,BET,4
2006,USA,GN,PBF,0
2006,USA,GN,SKH,134
2006,USA,GN,SKJ,2
2006,USA,GN,SWO,443
2006,USA,GN,TUN,1
2006,USA,GN,YFT,1
2006,USA,HAR,SKH,2
2006,USA,HAR,SWO,70
2006,USA,LL,ALB,14
2006,USA,LL,BET,85
2006,USA,LL,DOX,6
2006,USA,LL,MLS,2
2006,USA,LL,MZZ,20
2006,USA,LL,SKH,6
2006,USA,LL,SKJ,1
2006,USA,LL,SSP,1
2006,USA,LL,SWO,61
2006,USA,LL,YFT,21
2006,USA,LP,ALB,1
2006,USA,LP,DOX,2
2006,USA,LP,SKH,7
2006,USA,LTL,ALB,12524
2006,USA,RG,ALB,296
2006,USA,RG,BET,0
2006,USA,RG,PBF,93
2006,USA,RG,SKJ,12
2006,USA,RG,YFT,349
2006,USA,UNK,SKH,59
2006,USA,UNK,SWO,1
2006,VEN,PS,BET,8317
2006,VEN,PS,BIL,1
2006,VEN,PS,BKJ,9
2006,VEN,PS,BLM,9
2006,VEN,PS,BUM,12
2006,VEN,PS,BZX,248
2006,VEN,PS,CGX,5
2006,VEN,PS,DOX,116
2006,VEN,PS,MLS,4
2006,VEN,PS,MZZ,54
2006,VEN,PS,SFA,6
2006,VEN,PS,SKH,60
2006,VEN,PS,SKJ,26334
2006,VEN,PS,SRX,2
2006,VEN,PS,SSP,0
2006,VEN,PS,TUN,0
2006,VEN,PS,YFT,13286
2006,VUT,LL,ALB,4734
2006,VUT,LL,BET,960
2006,VUT,LL,BLM,10
2006,VUT,LL,BUM,36
2006,VUT,LL,DOX,4
2006,VUT,LL,MLS,56
2006,VUT,LL,MZZ,326
2006,VUT,LL,SFA,0
2006,VUT,LL,SKH,109
2006,VUT,LL,SKJ,0
2006,VUT,LL,SWO,106
2006,VUT,LL,TUN,0
2006,VUT,LL,YFT,164
2007,BLZ,LL,ALB,1
2007,BLZ,LL,BET,93
2007,BLZ,LL,BIL,0
2007,BLZ,LL,BLM,14
2007,BLZ,LL,BUM,134
2007,BLZ,LL,DOX,17
2007,BLZ,LL,MLS,171
2007,BLZ,LL,SFA,8
2007,BLZ,LL,SKH,2970
2007,BLZ,LL,SKJ,11
2007,BLZ,LL,SWO,202
2007,BLZ,LL,YFT,42
2007,CAN,LTL,ALB,6040
2007,CHL,GN,SWO,1978
2007,CHL,HAR,SWO,9
2007,CHL,LHP,SWO,1
2007,CHL,LL,SWO,1874
2007,CHL,LTL,SWO,1
2007,CHL,OTR,SWO,1
2007,CHL,UNK,BET,37
2007,CHL,UNK,BIL,15
2007,CHL,UNK,DOX,347
2007,CHL,UNK,YFT,76
2007,CHN,LL,ALB,76
2007,CHN,LL,BET,2324
2007,CHN,LL,BIL,27
2007,CHN,LL,MZZ,64
2007,CHN,LL,SWO,171
2007,CHN,LL,YFT,224
2007,CRI,LL,BET,15
2007,CRI,LL,BUM,596
2007,CRI,LL,DOX,2337
2007,CRI,LL,MLS,291
2007,CRI,LL,MZZ,0
2007,CRI,LL,SFA,910
2007,CRI,LL,SKH,2422
2007,CRI,LL,SWO,242
2007,CRI,LL,YFT,1204
2007,ECU,LL,BET,8
2007,ECU,LL,BIL,1064
2007,ECU,LL,BKJ,2
2007,ECU,LL,BZX,2
2007,ECU,LL,DOX,3925
2007,ECU,LL,MLS,262
2007,ECU,LL,MZZ,54
2007,ECU,LL,SFA,102
2007,ECU,LL,SKH,1656
2007,ECU,LL,SKJ,131
2007,ECU,LL,SRX,2
2007,ECU,LL,SWO,49
2007,ECU,LL,YFT,288
2007,ECU,PS,BET,40445
2007,ECU,PS,BIL,2
2007,ECU,PS,BKJ,707
2007,ECU,PS,BLM,29
2007,ECU,PS,BUM,62
2007,ECU,PS,BZX,1361
2007,ECU,PS,CGX,6
2007,ECU,PS,DOX,760
2007,ECU,PS,MLS,11
2007,ECU,PS,MZZ,648
2007,ECU,PS,SFA,0
2007,ECU,PS,SKH,22
2007,ECU,PS,SKJ,93553
2007,ECU,PS,SRX,0
2007,ECU,PS,SSP,1
2007,ECU,PS,SWO,1
2007,ECU,PS,TUN,14
2007,ECU,PS,YFT,19749
2007,EU (ESP),LL,SWO,5256
2007,EU (ESP),PS,BET,711
2007,EU (ESP),PS,BIL,1
2007,EU (ESP),PS,BLM,1
2007,EU (ESP),PS,BUM,5
2007,EU (ESP),PS,CGX,0
2007,EU (ESP),PS,DOX,36
2007,EU (ESP),PS,MLS,0
2007,EU (ESP),PS,MZZ,10
2007,EU (ESP),PS,SKH,0
2007,EU (ESP),PS,SKJ,2879
2007,EU (ESP),PS,SRX,0
2007,EU (ESP),PS,YFT,2631
2007,FRA (PYF),LL,ALB,2962
2007,FRA (PYF),LL,BET,361
2007,FRA (PYF),LL,BLM,0
2007,FRA (PYF),LL,BUM,245
2007,FRA (PYF),LL,DOX,82
2007,FRA (PYF),LL,MLS,104
2007,FRA (PYF),LL,MZZ,531
2007,FRA (PYF),LL,SFA,2
2007,FRA (PYF),LL,SKH,14
2007,FRA (PYF),LL,SKJ,22
2007,FRA (PYF),LL,SSP,8
2007,FRA (PYF),LL,SWO,51
2007,FRA (PYF),LL,YFT,408
2007,FRA (PYF),UNK,ALB,87
2007,FRA (PYF),UNK,BUM,106
2007,FRA (PYF),UNK,DOX,272
2007,FRA (PYF),UNK,MLS,6
2007,FRA (PYF),UNK,MZZ,114
2007,FRA (PYF),UNK,SKJ,713
2007,FRA (PYF),UNK,YFT,406
2007,GTM,LL,BIL,3
2007,GTM,LL,DOX,5
2007,GTM,LL,SKH,140
2007,GTM,LL,SWO,0
2007,JPN,LL,ALB,1923
2007,JPN,LL,BET,13977
2007,JPN,LL,BLM,15
2007,JPN,LL,BUM,644
2007,JPN,LL,MLS,519
2007,JPN,LL,PBF,0
2007,JPN,LL,SFA,3
2007,JPN,LL,SKJ,33
2007,JPN,LL,SSP,224
2007,JPN,LL,SWO,1620
2007,JPN,LL,YFT,4582
2007,KOR,LL,ALB,73
2007,KOR,LL,BET,5611
2007,KOR,LL,BLM,3
2007,KOR,LL,BUM,262
2007,KOR,LL,MLS,48
2007,KOR,LL,MZZ,5
2007,KOR,LL,SFA,6
2007,KOR,LL,SKH,198
2007,KOR,LL,SKJ,0
2007,KOR,LL,SWO,290
2007,KOR,LL,YFT,353
2007,MEX,GN,CGX,8
2007,MEX,GN,MZZ,6
2007,MEX,GN,SWO,54
2007,MEX,LL,BIL,32
2007,MEX,LL,BKJ,0
2007,MEX,LL,BZX,0
2007,MEX,LL,CGX,3
2007,MEX,LL,DOX,36
2007,MEX,LL,MZZ,6
2007,MEX,LL,SFA,1
2007,MEX,LL,SKH,16654
2007,MEX,LL,SKJ,0
2007,MEX,LL,SWO,434
2007,MEX,LL,TUN,0
2007,MEX,LL,YFT,8
2007,MEX,LP,BZX,107
2007,MEX,LP,CGX,9
2007,MEX,LP,SKJ,276
2007,MEX,LP,YFT,894
2007,MEX,PS,ALB,40
2007,MEX,PS,BET,0
2007,MEX,PS,BIL,2
2007,MEX,PS,BKJ,1449
2007,MEX,PS,BLM,9
2007,MEX,PS,BUM,14
2007,MEX,PS,BZX,14459
2007,MEX,PS,CGX,126
2007,MEX,PS,DOX,56
2007,MEX,PS,MLS,10
2007,MEX,PS,MZZ,41
2007,MEX,PS,PBF,4147
2007,MEX,PS,SFA,25
2007,MEX,PS,SKH,205
2007,MEX,PS,SKJ,21542
2007,MEX,PS,SRX,1
2007,MEX,PS,SSP,0
2007,MEX,PS,SWO,1
2007,MEX,PS,TUN,345
2007,MEX,PS,YFT,65091
2007,MEX,RG,MLS,1018
2007,NIC,LL,CGX,3
2007,NIC,LL,DOX,131
2007,NIC,LL,MZZ,1
2007,NIC,LL,SKH,16
2007,NIC,LL,TUN,2
2007,NIC,LL,YFT,48
2007,NIC,PS,BET,1058
2007,NIC,PS,BIL,0
2007,NIC,PS,BKJ,0
2007,NIC,PS,BLM,3
2007,NIC,PS,BUM,2
2007,NIC,PS,CGX,0
2007,NIC,PS,DOX,9
2007,NIC,PS,MLS,0
2007,NIC,PS,MZZ,4
2007,NIC,PS,SFA,2
2007,NIC,PS,SKH,0
2007,NIC,PS,SKJ,4286
2007,NIC,PS,SRX,0
2007,NIC,PS,SSP,0
2007,NIC,PS,SWO,0
2007,NIC,PS,TUN,0
2007,NIC,PS,YFT,3917
2007,OTR,LL,ALB,53
2007,OTR,LL,BXQ,3
2007,OTR,LL,DOX,2
2007,OTR,LL,SFA,0
2007,OTR,LL,SKH,25
2007,OTR,LL,SWO,2
2007,OTR,LL,TUN,0
2007,OTR,PS,ALB,77
2007,OTR,PS,BET,8780
2007,OTR,PS,BIL,4
2007,OTR,PS,BKJ,36
2007,OTR,PS,BLM,11
2007,OTR,PS,BUM,17
2007,OTR,PS,BZX,59
2007,OTR,PS,CGX,37
2007,OTR,PS,DOX,122
2007,OTR,PS,MLS,3
2007,OTR,PS,MZZ,61
2007,OTR,PS,PBF,42
2007,OTR,PS,SFA,1
2007,OTR,PS,SKH,2
2007,OTR,PS,SKJ,35571
2007,OTR,PS,SRX,0
2007,OTR,PS,SSP,0
2007,OTR,PS,SWO,0
2007,OTR,PS,TUN,232
2007,OTR,PS,YFT,32507
2007,PAN,LL,DOX,308
2007,PAN,LL,MZZ,1393
2007,PAN,LL,SKH,244
2007,PAN,LL,SWO,131
2007,PAN,LL,TUN,2194
2007,PAN,PS,BET,7029
2007,PAN,PS,BIL,3
2007,PAN,PS,BKJ,92
2007,PAN,PS,BLM,12
2007,PAN,PS,BUM,12
2007,PAN,PS,BZX,23
2007,PAN,PS,CGX,1
2007,PAN,PS,DOX,120
2007,PAN,PS,MLS,2
2007,PAN,PS,MZZ,31
2007,PAN,PS,SFA,8
2007,PAN,PS,SKH,6
2007,PAN,PS,SKJ,28475
2007,PAN,PS,SRX,0
2007,PAN,PS,SSP,0
2007,PAN,PS,SWO,1
2007,PAN,PS,TUN,3
2007,PAN,PS,YFT,26024
2007,PER,PS,DOX,1
2007,PER,PS,MZZ,0
2007,PER,PS,SKH,0
2007,PER,UNK,BKJ,54
2007,PER,UNK,DOX,7208
2007,PER,UNK,SFA,64
2007,PER,UNK,SKJ,351
2007,PER,UNK,SWO,46
2007,PER,UNK,TUN,301
2007,PER,UNK,YFT,865
2007,TWN,LL,ALB,2656
2007,TWN,LL,BET,6057
2007,TWN,LL,BIL,42
2007,TWN,LL,BLM,3
2007,TWN,LL,BUM,461
2007,TWN,LL,MLS,207
2007,TWN,LL,SKH,610
2007,TWN,LL,SKJ,40
2007,TWN,LL,SWO,770
2007,TWN,LL,YFT,745
2007,UNK,LP,ALB,21
2007,UNK,LP,SKH,10
2007,UNK,LTL,ALB,19
2007,USA,GN,ALB,4
2007,USA,GN,BET,4
2007,USA,GN,PBF,2
2007,USA,GN,SKH,205
2007,USA,GN,SKJ,0
2007,USA,GN,SWO,478
2007,USA,GN,YFT,0
2007,USA,HAR,SWO,59
2007,USA,LL,ALB,7
2007,USA,LL,BET,417
2007,USA,LL,BUM,7
2007,USA,LL,DOX,62
2007,USA,LL,MLS,9
2007,USA,LL,MZZ,161
2007,USA,LL,PBF,0
2007,USA,LL,SKH,14
2007,USA,LL,SKJ,1
2007,USA,LL,SSP,7
2007,USA,LL,SWO,307
2007,USA,LL,YFT,11
2007,USA,LTL,ALB,11887
2007,USA,RG,ALB,1224
2007,USA,RG,PBF,12
2007,USA,RG,SKJ,1
2007,USA,RG,YFT,91
2007,USA,UNK,ALB,0
2007,USA,UNK,BET,3
2007,USA,UNK,DOX,0
2007,USA,UNK,PBF,0
2007,USA,UNK,SKH,32
2007,USA,UNK,SWO,12
2007,USA,UNK,YFT,1
2007,VEN,PS,BET,5428
2007,VEN,PS,BIL,2
2007,VEN,PS,BKJ,23
2007,VEN,PS,BLM,11
2007,VEN,PS,BUM,11
2007,VEN,PS,BZX,4
2007,VEN,PS,CGX,4
2007,VEN,PS,DOX,160
2007,VEN,PS,MLS,5
2007,VEN,PS,MZZ,34
2007,VEN,PS,SFA,5
2007,VEN,PS,SKH,102
2007,VEN,PS,SKJ,21990
2007,VEN,PS,SRX,2
2007,VEN,PS,SSP,0
2007,VEN,PS,SWO,1
2007,VEN,PS,TUN,6
2007,VEN,PS,YFT,20097
2007,VUT,LL,ALB,3356
2007,VUT,LL,BET,1013
2007,VUT,LL,BLM,12
2007,VUT,LL,BUM,44
2007,VUT,LL,DOX,2
2007,VUT,LL,MLS,45
2007,VUT,LL,MZZ,267
2007,VUT,LL,SKH,36
2007,VUT,LL,SWO,114
2007,VUT,LL,TUN,1
2007,VUT,LL,YFT,152
2008,BLZ,LL,ALB,2
2008,BLZ,LL,BET,89
2008,BLZ,LL,BLM,74
2008,BLZ,LL,BUM,333
2008,BLZ,LL,DOX,96
2008,BLZ,LL,MLS,89
2008,BLZ,LL,SFA,1
2008,BLZ,LL,SKH,3062
2008,BLZ,LL,SSP,3
2008,BLZ,LL,SWO,226
2008,BLZ,LL,YFT,43
2008,CAN,LTL,ALB,5416
2008,CHL,GN,SWO,2110
2008,CHL,HAR,SWO,12
2008,CHL,LHP,SWO,0
2008,CHL,LL,SWO,672
2008,CHL,LTL,SWO,1
2008,CHL,UNK,BET,28
2008,CHL,UNK,BIL,4
2008,CHL,UNK,BZX,10
2008,CHL,UNK,DOX,250
2008,CHL,UNK,MLS,1
2008,CHL,UNK,TUN,2
2008,CHL,UNK,YFT,74
2008,CHN,LL,ALB,136
2008,CHN,LL,BET,2379
2008,CHN,LL,BUM,58
2008,CHN,LL,MLS,28
2008,CHN,LL,SKH,510
2008,CHN,LL,SSP,9
2008,CHN,LL,SWO,455
2008,CHN,LL,YFT,469
2008,CRI,LL,BET,16
2008,CRI,LL,BIL,24
2008,CRI,LL,BUM,332
2008,CRI,LL,DOX,4083
2008,CRI,LL,MLS,193
2008,CRI,LL,MZZ,11
2008,CRI,LL,SFA,373
2008,CRI,LL,SKH,2480
2008,CRI,LL,SWO,302
2008,CRI,LL,YFT,1248
2008,ECU,LL,BET,372
2008,ECU,LL,BIL,1511
2008,ECU,LL,BZX,6
2008,ECU,LL,DOX,11030
2008,ECU,LL,MLS,280
2008,ECU,LL,MZZ,171
2008,ECU,LL,SFA,141
2008,ECU,LL,SKH,6815
2008,ECU,LL,SKJ,1131
2008,ECU,LL,SRX,2
2008,ECU,LL,SWO,630
2008,ECU,LL,YFT,1750
2008,ECU,PS,BET,41177
2008,ECU,PS,BIL,4
2008,ECU,PS,BKJ,154
2008,ECU,PS,BLM,19
2008,ECU,PS,BUM,64
2008,ECU,PS,BZX,23
2008,ECU,PS,CGX,5
2008,ECU,PS,DOX,452
2008,ECU,PS,MLS,3
2008,ECU,PS,MZZ,421
2008,ECU,PS,SFA,0
2008,ECU,PS,SKH,36
2008,ECU,PS,SKJ,143431
2008,ECU,PS,SRX,0
2008,ECU,PS,SSP,1
2008,ECU,PS,SWO,1
2008,ECU,PS,TUN,89
2008,ECU,PS,YFT,18463
2008,EU (ESP),LL,SWO,6718
2008,EU (ESP),PS,BET,1234
2008,EU (ESP),PS,BIL,0
2008,EU (ESP),PS,BLM,0
2008,EU (ESP),PS,BUM,6
2008,EU (ESP),PS,CGX,0
2008,EU (ESP),PS,DOX,28
2008,EU (ESP),PS,MLS,1
2008,EU (ESP),PS,MZZ,7
2008,EU (ESP),PS,SKH,0
2008,EU (ESP),PS,SKJ,4841
2008,EU (ESP),PS,SRX,0
2008,EU (ESP),PS,YFT,3023
2008,FRA (PYF),LL,ALB,2301
2008,FRA (PYF),LL,BET,367
2008,FRA (PYF),LL,BUM,168
2008,FRA (PYF),LL,DOX,51
2008,FRA (PYF),LL,MLS,106
2008,FRA (PYF),LL,MZZ,267
2008,FRA (PYF),LL,SFA,1
2008,FRA (PYF),LL,SKH,8
2008,FRA (PYF),LL,SKJ,14
2008,FRA (PYF),LL,SSP,10
2008,FRA (PYF),LL,SWO,60
2008,FRA (PYF),LL,YFT,335
2008,FRA (PYF),UNK,ALB,159
2008,FRA (PYF),UNK,BUM,114
2008,FRA (PYF),UNK,DOX,378
2008,FRA (PYF),UNK,MLS,6
2008,FRA (PYF),UNK,MZZ,75
2008,FRA (PYF),UNK,SKJ,859
2008,FRA (PYF),UNK,YFT,316
2008,GTM,LL,BIL,1
2008,GTM,LL,DOX,283
2008,GTM,LL,SKH,267
2008,GTM,LL,SWO,1
2008,GTM,LL,YFT,0
2008,GTM,UNK,SKH,0
2008,JPN,LL,ALB,1058
2008,JPN,LL,BET,14908
2008,JPN,LL,BLM,23
2008,JPN,LL,BUM,509
2008,JPN,LL,MLS,393
2008,JPN,LL,SFA,7
2008,JPN,LL,SKH,1048
2008,JPN,LL,SKJ,26
2008,JPN,LL,SSP,228
2008,JPN,LL,SWO,2152
2008,JPN,LL,YFT,5383
2008,KOR,LL,ALB,23
2008,KOR,LL,BET,4150
2008,KOR,LL,BLM,1
2008,KOR,LL,BUM,53
2008,KOR,LL,MLS,7
2008,KOR,LL,MZZ,2
2008,KOR,LL,SKH,15
2008,KOR,LL,SWO,141
2008,KOR,LL,YFT,83
2008,MEX,GN,BXQ,2
2008,MEX,GN,CGX,16
2008,MEX,GN,DOX,2
2008,MEX,GN,MZZ,5
2008,MEX,GN,SWO,104
2008,MEX,GN,YFT,0
2008,MEX,LL,BIL,14
2008,MEX,LL,CGX,5
2008,MEX,LL,DOX,14
2008,MEX,LL,MZZ,41
2008,MEX,LL,PBF,0
2008,MEX,LL,SKH,15160
2008,MEX,LL,SWO,401
2008,MEX,LL,YFT,5
2008,MEX,LP,BZX,9
2008,MEX,LP,PBF,15
2008,MEX,LP,SKJ,499
2008,MEX,LP,YFT,812
2008,MEX,PS,ALB,10
2008,MEX,PS,BET,327
2008,MEX,PS,BIL,4
2008,MEX,PS,BKJ,3366
2008,MEX,PS,BLM,16
2008,MEX,PS,BUM,17
2008,MEX,PS,BZX,6960
2008,MEX,PS,CGX,47
2008,MEX,PS,DOX,155
2008,MEX,PS,MLS,17
2008,MEX,PS,MZZ,25
2008,MEX,PS,PBF,4392
2008,MEX,PS,SFA,13
2008,MEX,PS,SKH,415
2008,MEX,PS,SKJ,21638
2008,MEX,PS,SRX,0
2008,MEX,PS,SSP,0
2008,MEX,PS,SWO,1
2008,MEX,PS,TUN,40
2008,MEX,PS,YFT,84462
2008,MEX,RG,MLS,1038
2008,NIC,LL,SKH,66
2008,NIC,PS,BET,1785
2008,NIC,PS,BIL,1
2008,NIC,PS,BKJ,3
2008,NIC,PS,BLM,2
2008,NIC,PS,BUM,5
2008,NIC,PS,CGX,0
2008,NIC,PS,DOX,11
2008,NIC,PS,MLS,1
2008,NIC,PS,MZZ,2
2008,NIC,PS,SFA,0
2008,NIC,PS,SKH,1
2008,NIC,PS,SKJ,7005
2008,NIC,PS,SRX,0
2008,NIC,PS,SWO,0
2008,NIC,PS,TUN,0
2008,NIC,PS,YFT,4374
2008,NIC,UNK,BXQ,2
2008,NIC,UNK,CGX,1
2008,NIC,UNK,DOX,296
2008,NIC,UNK,MZZ,0
2008,NIC,UNK,SFA,4
2008,NIC,UNK,SWO,2
2008,NIC,UNK,TUN,7
2008,NIC,UNK,YFT,30
2008,OTR,LL,BET,7
2008,OTR,LL,BXQ,1
2008,OTR,LL,DOX,2
2008,OTR,LL,SFA,0
2008,OTR,LL,SKH,37
2008,OTR,LL,SWO,3
2008,OTR,LL,TUN,0
2008,OTR,LL,YFT,49
2008,OTR,PS,ALB,39
2008,OTR,PS,BET,12266
2008,OTR,PS,BIL,2
2008,OTR,PS,BKJ,2
2008,OTR,PS,BLM,11
2008,OTR,PS,BUM,14
2008,OTR,PS,BZX,816
2008,OTR,PS,CGX,0
2008,OTR,PS,DOX,113
2008,OTR,PS,MLS,2
2008,OTR,PS,MZZ,25
2008,OTR,PS,SFA,1
2008,OTR,PS,SKH,6
2008,OTR,PS,SKJ,48125
2008,OTR,PS,SRX,0
2008,OTR,PS,SSP,0
2008,OTR,PS,SWO,0
2008,OTR,PS,TUN,0
2008,OTR,PS,YFT,30050
2008,PAN,LL,DOX,235
2008,PAN,LL,SKH,52
2008,PAN,LL,TUN,727
2008,PAN,PS,BET,11018
2008,PAN,PS,BIL,3
2008,PAN,PS,BKJ,47
2008,PAN,PS,BLM,17
2008,PAN,PS,BUM,13
2008,PAN,PS,BZX,66
2008,PAN,PS,CGX,12
2008,PAN,PS,DOX,81
2008,PAN,PS,MLS,3
2008,PAN,PS,MZZ,24
2008,PAN,PS,SFA,6
2008,PAN,PS,SKH,13
2008,PAN,PS,SKJ,43230
2008,PAN,PS,SRX,1
2008,PAN,PS,SSP,0
2008,PAN,PS,SWO,3
2008,PAN,PS,TUN,4
2008,PAN,PS,YFT,26993
2008,PER,UNK,BKJ,8
2008,PER,UNK,DOX,4532
2008,PER,UNK,SFA,68
2008,PER,UNK,SKJ,291
2008,PER,UNK,SWO,124
2008,PER,UNK,TUN,874
2008,PER,UNK,YFT,308
2008,TWN,LL,ALB,2089
2008,TWN,LL,BET,1852
2008,TWN,LL,BIL,36
2008,TWN,LL,BUM,194
2008,TWN,LL,MLS,105
2008,TWN,LL,SKH,494
2008,TWN,LL,SKJ,10
2008,TWN,LL,SWO,361
2008,TWN,LL,YFT,247
2008,UNK,LP,ALB,1050
2008,UNK,LP,MZZ,1
2008,UNK,LP,SKH,11
2008,UNK,LP,SWO,1
2008,UNK,LP,TUN,1
2008,UNK,LP,YFT,2
2008,USA,GN,ALB,1
2008,USA,GN,SKH,137
2008,USA,HAR,SKH,1
2008,USA,HAR,SWO,48
2008,USA,LL,ALB,55
2008,USA,LL,BET,1277
2008,USA,LL,BUM,15
2008,USA,LL,DOX,51
2008,USA,LL,MLS,16
2008,USA,LL,MZZ,294
2008,USA,LL,PBF,0
2008,USA,LL,SFA,1
2008,USA,LL,SKH,24
2008,USA,LL,SKJ,4
2008,USA,LL,SSP,16
2008,USA,LL,SWO,679
2008,USA,LL,YFT,33
2008,USA,LTL,ALB,10671
2008,USA,LTL,MZZ,1
2008,USA,RG,ALB,257
2008,USA,RG,PBF,63
2008,USA,RG,SKJ,13
2008,USA,RG,YFT,213
2008,USA,UNK,ALB,1
2008,USA,UNK,BZX,16
2008,USA,UNK,MZZ,4
2008,USA,UNK,SKH,63
2008,USA,UNK,SWO,0
2008,VEN,PS,BET,7221
2008,VEN,PS,BIL,1
2008,VEN,PS,BKJ,52
2008,VEN,PS,BLM,11
2008,VEN,PS,BUM,6
