Year,Gear,Flag,Fleet,SpeciesName,Catch
1989,G,JP,,MLS,1664
1989,G,JP,,SWO,1596
1989,G,KR,,ALB,172
1989,G,TW,,ALB,8520
1989,H,ID,,BET,146
1989,H,ID,,YFT,4574
1989,H,ID,,BUM,232
1989,H,ID,,BLM,15
1989,H,ID,,SWO,9
1989,O,AU,,ALB,13
1989,O,ID,,BET,3098
1989,O,ID,,SKJ,14670
1989,O,ID,,YFT,27792
1989,O,JP,,ALB,466
1989,O,JP,,BET,139
1989,O,JP,,SKJ,5955
1989,O,JP,,YFT,1263
1989,O,JP,,PBF,857
1989,O,JP,,BUM,475
1989,O,JP,,MLS,547
1989,O,JP,,SWO,398
1989,O,KI,,YFT,1812
1989,O,NZ,,YFT,9
1989,O,PH,,BET,383
1989,O,PH,,SKJ,5352
1989,O,PH,,YFT,3447
1989,O,TW,,BET,1
1989,O,TW,,SKJ,861
1989,O,TW,,YFT,484
1989,R,PH,,BET,435
1989,R,PH,,SKJ,10409
1989,R,PH,,YFT,3957
1989,R,PH,,BUM,37
1989,R,PH,,BLM,37
1989,T,US,AS,SKJ,55
1989,T,US,AS,YFT,24
1989,T,US,AS,BUM,5
1989,T,CA,,ALB,235
1989,O,FJ,,SKJ,15
1989,O,FJ,,YFT,26
1989,T,US,GU,SKJ,56
1989,T,US,GU,YFT,18
1989,T,US,GU,BUM,37
1989,T,US,MP,SKJ,118
1989,T,US,MP,YFT,5
1989,T,US,MP,BUM,3
1989,T,NZ,,ALB,4361
1989,T,PF,,ALB,102
1989,T,US,,ALB,3672
1990,G,JP,,ALB,9885
1990,G,JP,,BET,61
1990,G,JP,,SKJ,8326
1990,G,JP,,YFT,49
1990,G,JP,,PBF,256
1990,G,JP,,BUM,252
1990,G,JP,,MLS,1926
1990,G,JP,,SWO,1026
1990,G,TW,,ALB,1859
1990,H,ID,,BET,167
1990,H,ID,,YFT,5247
1990,H,ID,,BUM,272
1990,H,ID,,BLM,17
1990,H,ID,,SWO,10
1990,O,AU,,ALB,15
1990,O,ID,,BET,2195
1990,O,ID,,SKJ,30415
1990,O,ID,,YFT,19649
1990,O,JP,,ALB,253
1990,O,JP,,BET,42
1990,O,JP,,SKJ,8454
1990,O,JP,,YFT,644
1990,O,JP,,PBF,915
1990,O,JP,,BUM,397
1990,O,JP,,MLS,543
1990,O,JP,,SWO,146
1990,O,KI,,YFT,1812
1990,O,NZ,,ALB,44
1990,O,NZ,,SKJ,116
1990,O,PF,PM,ALB,53
1990,O,PF,PM,BET,1
1990,O,PF,PM,SKJ,56
1990,O,PF,PM,YFT,106
1990,O,PF,PM,BUM,33
1990,O,PF,PM,BLM,1
1990,O,PF,PM,MLS,1
1990,O,PH,,BET,929
1990,O,PH,,SKJ,16533
1990,O,PH,,YFT,8366
1990,O,TW,,BET,73
1990,O,TW,,SKJ,737
1990,O,TW,,YFT,2153
1990,R,PH,,BET,413
1990,R,PH,,SKJ,19045
1990,R,PH,,YFT,3760
1990,R,PH,,BUM,58
1990,R,PH,,BLM,58
1990,T,US,AS,SKJ,23
1990,T,US,AS,YFT,11
1990,T,US,AS,BUM,2
1990,T,CA,,ALB,235
1990,O,FJ,,SKJ,18
1990,O,FJ,,YFT,20
1990,T,US,GU,SKJ,67
1990,T,US,GU,YFT,32
1990,T,US,GU,BUM,41
1990,T,US,MP,SKJ,68
1990,T,US,MP,YFT,5
1990,T,US,MP,BUM,1
1990,T,NZ,,ALB,2555
1990,T,PF,,ALB,299
1990,T,US,,ALB,3886
1991,G,TW,,ALB,1394
1991,H,ID,,BET,171
1991,H,ID,,YFT,5366
1991,H,ID,,BUM,375
1991,H,ID,,BLM,24
1991,H,ID,,SWO,14
1991,O,AU,,ALB,20
1991,O,ID,,BET,2245
1991,O,ID,,SKJ,31106
1991,O,ID,,YFT,20096
1991,O,JP,,ALB,399
1991,O,JP,,BET,56
1991,O,JP,,SKJ,8668
1991,O,JP,,YFT,1148
1991,O,JP,,PBF,1900
1991,O,JP,,BUM,202
1991,O,JP,,MLS,509
1991,O,JP,,SWO,185
1991,O,KI,,YFT,1812
1991,O,NZ,,ALB,15
1991,O,PF,PM,ALB,60
1991,O,PF,PM,BET,1
1991,O,PF,PM,SKJ,53
1991,O,PF,PM,YFT,121
1991,O,PF,PM,BUM,48
1991,O,PF,PM,BLM,1
1991,O,PF,PM,MLS,1
1991,O,PH,,BET,1096
1991,O,PH,,SKJ,15449
1991,O,PH,,YFT,9860
1991,O,TW,,SKJ,960
1991,O,TW,,YFT,824
1991,R,PH,,BET,487
1991,R,PH,,SKJ,14612
1991,R,PH,,YFT,4431
1991,R,PH,,BUM,49
1991,R,PH,,BLM,49
1991,T,US,AS,SKJ,19
1991,T,US,AS,YFT,12
1991,T,US,AS,BUM,3
1991,T,CA,,ALB,235
1991,O,FJ,,SKJ,22
1991,O,FJ,,YFT,13
1991,T,US,GU,SKJ,54
1991,T,US,GU,YFT,20
1991,T,US,GU,BUM,40
1991,T,US,MP,SKJ,53
1991,T,US,MP,YFT,6
1991,T,US,MP,BUM,1
1991,T,NZ,,ALB,2350
1991,T,PF,,ALB,326
1991,T,US,,ALB,4894
1992,H,ID,,BET,196
1992,H,ID,,YFT,6169
1992,H,ID,,BUM,501
1992,H,ID,,BLM,32
1992,H,ID,,SWO,19
1992,O,AU,,ALB,20
1992,O,ID,,BET,2581
1992,O,ID,,SKJ,35762
1992,O,ID,,YFT,23104
1992,O,JP,,ALB,1534
1992,O,JP,,BET,563
1992,O,JP,,SKJ,8034
1992,O,JP,,YFT,1519
1992,O,JP,,PBF,1402
1992,O,JP,,BUM,178
1992,O,JP,,MLS,310
1992,O,JP,,SWO,410
1992,O,KI,,YFT,1812
1992,O,NZ,,ALB,7
1992,O,PF,PM,ALB,38
1992,O,PF,PM,BET,1
1992,O,PF,PM,SKJ,47
1992,O,PF,PM,YFT,77
1992,O,PF,PM,BUM,47
1992,O,PF,PM,BLM,1
1992,O,PF,PM,MLS,1
1992,O,PH,,BET,481
1992,O,PH,,SKJ,12870
1992,O,PH,,YFT,4324
1992,O,TW,,SKJ,1175
1992,O,TW,,YFT,544
1992,R,PH,,BET,269
1992,R,PH,,SKJ,18721
1992,R,PH,,YFT,2447
1992,R,PH,,BUM,54
1992,R,PH,,BLM,54
1992,T,US,AS,SKJ,31
1992,T,US,AS,YFT,11
1992,T,US,AS,BUM,2
1992,T,AU,,ALB,50
1992,T,CA,,ALB,235
1992,O,FJ,,SKJ,43
1992,O,FJ,,YFT,15
1992,T,US,GU,SKJ,56
1992,T,US,GU,YFT,61
1992,T,US,GU,BUM,38
1992,T,US,MP,SKJ,38
1992,T,US,MP,YFT,11
1992,T,US,MP,BUM,3
1992,T,NZ,,ALB,3265
1992,T,PF,,ALB,72
1992,T,US,,ALB,2956
1993,H,ID,,BET,180
1993,H,ID,,YFT,5652
1993,H,ID,,BUM,406
1993,H,ID,,BLM,26
1993,H,ID,,SWO,15
1993,O,AU,,ALB,20
1993,O,ID,,BET,2364
1993,O,ID,,SKJ,32762
1993,O,ID,,YFT,21166
1993,O,JP,,ALB,900
1993,O,JP,,BET,134
1993,O,JP,,SKJ,10101
1993,O,JP,,YFT,1686
1993,O,JP,,PBF,1055
1993,O,JP,,BUM,237
1993,O,JP,,MLS,438
1993,O,JP,,SWO,356
1993,O,KI,,YFT,1812
1993,O,NZ,,ALB,11
1993,O,PF,PM,ALB,39
1993,O,PF,PM,BET,1
1993,O,PF,PM,SKJ,51
1993,O,PF,PM,YFT,80
1993,O,PF,PM,BUM,41
1993,O,PF,PM,BLM,1
1993,O,PF,PM,MLS,1
1993,O,PH,,BET,472
1993,O,PH,,SKJ,5480
1993,O,PH,,YFT,4247
1993,O,TW,,BET,97
1993,O,TW,,SKJ,1084
1993,O,TW,,YFT,318
1993,R,PH,,BET,155
1993,R,PH,,SKJ,19226
1993,R,PH,,YFT,1406
1993,R,PH,,BUM,52
1993,R,PH,,BLM,52
1993,T,US,AS,SKJ,11
1993,T,US,AS,YFT,8
1993,T,US,AS,BUM,3
1993,T,AU,,ALB,35
1993,T,CA,,ALB,235
1993,O,FJ,,SKJ,70
1993,O,FJ,,YFT,104
1993,T,US,GU,SKJ,50
1993,T,US,GU,YFT,23
1993,T,US,GU,BUM,26
1993,T,US,MP,SKJ,44
1993,T,US,MP,YFT,6
1993,T,US,MP,BUM,1
1993,T,NZ,,ALB,2971
1993,T,PF,,ALB,45
1993,T,US,,ALB,1010
1994,H,ID,,BET,200
1994,H,ID,,YFT,6269
1994,H,ID,,BUM,627
1994,H,ID,,BLM,40
1994,H,ID,,SWO,24
1994,O,AU,,ALB,20
1994,O,ID,,BET,2622
1994,O,ID,,SKJ,36339
1994,O,ID,,YFT,23477
1994,O,JP,,ALB,834
1994,O,JP,,BET,163
1994,O,JP,,SKJ,6370
1994,O,JP,,YFT,1464
1994,O,JP,,PBF,1430
1994,O,JP,,BUM,195
1994,O,JP,,MLS,380
1994,O,JP,,SWO,347
1994,O,KI,,YFT,1812
1994,O,NZ,,ALB,11
1994,O,PF,PM,ALB,58
1994,O,PF,PM,BET,1
1994,O,PF,PM,SKJ,63
1994,O,PF,PM,YFT,118
1994,O,PF,PM,BUM,39
1994,O,PF,PM,BLM,1
1994,O,PF,PM,MLS,1
1994,O,PH,,BET,539
1994,O,PH,,SKJ,4056
1994,O,PH,,YFT,5043
1994,O,TW,,SKJ,899
1994,O,TW,,YFT,52
1994,R,PH,,BET,161
1994,R,PH,,SKJ,8274
1994,R,PH,,YFT,1464
1994,R,PH,,BUM,25
1994,R,PH,,BLM,25
1994,T,US,AS,SKJ,61
1994,T,US,AS,YFT,22
1994,T,US,AS,BUM,8
1994,T,AU,,ALB,50
1994,T,AU,,PBF,1
1994,T,CA,,ALB,235
1994,O,FJ,,SKJ,41
1994,O,FJ,,YFT,41
1994,T,US,GU,SKJ,85
1994,T,US,GU,YFT,32
1994,T,US,GU,BUM,35
1994,T,US,MP,SKJ,41
1994,T,US,MP,YFT,6
1994,T,US,MP,BUM,1
1994,T,NZ,,ALB,4609
1994,T,US,,ALB,2270
1995,H,ID,,BET,213
1995,H,ID,,YFT,6680
1995,H,ID,,BUM,667
1995,H,ID,,BLM,42
1995,H,ID,,SWO,25
1995,O,AU,,ALB,25
1995,O,ID,,BET,2795
1995,O,ID,,SKJ,38724
1995,O,ID,,YFT,25018
1995,O,JP,,ALB,107
1995,O,JP,,BET,66
1995,O,JP,,SKJ,1550
1995,O,JP,,YFT,278
1995,O,JP,,PBF,2335
1995,O,JP,,BUM,39
1995,O,JP,,MLS,212
1995,O,JP,,SWO,447
1995,O,KI,,YFT,1812
1995,O,NZ,,ALB,10
1995,O,NZ,,SKJ,3
1995,O,PF,PM,ALB,69
1995,O,PF,PM,BET,1
1995,O,PF,PM,SKJ,130
1995,O,PF,PM,YFT,140
1995,O,PF,PM,BUM,46
1995,O,PF,PM,BLM,1
1995,O,PF,PM,MLS,1
1995,O,PH,,BET,280
1995,O,PH,,SKJ,1958
1995,O,PH,,YFT,2707
1995,O,TW,,BET,1
1995,O,TW,,SKJ,1764
1995,O,TW,,YFT,147
1995,R,PH,,BET,125
1995,R,PH,,SKJ,10200
1995,R,PH,,YFT,1136
1995,R,PH,,BUM,29
1995,R,PH,,BLM,29
1995,T,US,AS,SKJ,75
1995,T,US,AS,YFT,24
1995,T,US,AS,BUM,9
1995,T,CA,,ALB,235
1995,O,FJ,,SKJ,54
1995,O,FJ,,YFT,41
1995,T,US,GU,SKJ,81
1995,T,US,GU,YFT,42
1995,T,US,GU,BUM,35
1995,T,JP,,ALB,856
1995,T,JP,,BET,145
1995,T,JP,,SKJ,11873
1995,T,JP,,YFT,1263
1995,T,JP,,PBF,4778
1995,T,JP,,BUM,144
1995,T,JP,,MLS,65
1995,T,JP,,SWO,17
1995,T,US,MP,SKJ,60
1995,T,US,MP,YFT,10
1995,T,US,MP,BUM,3
1995,T,NZ,,ALB,5339
1995,T,PF,,ALB,183
1995,T,US,HW,SKJ,155
1995,T,US,HW,YFT,1190
1995,T,US,,ALB,1951
1996,H,ID,,BET,330
1996,H,ID,,YFT,10368
1996,H,ID,,BUM,793
1996,H,ID,,BLM,50
1996,H,ID,,SWO,30
1996,O,AU,,ALB,50
1996,O,ID,,BET,4337
1996,O,ID,,SKJ,60099
1996,O,ID,,YFT,38827
1996,O,JP,,ALB,170
1996,O,JP,,BET,57
1996,O,JP,,SKJ,967
1996,O,JP,,YFT,143
1996,O,JP,,PBF,1652
1996,O,JP,,BUM,34
1996,O,JP,,MLS,92
1996,O,JP,,SWO,613
1996,O,KI,,YFT,1812
1996,O,NZ,,ALB,26
1996,O,PF,PM,ALB,80
1996,O,PF,PM,BET,2
1996,O,PF,PM,SKJ,144
1996,O,PF,PM,YFT,160
1996,O,PF,PM,BUM,42
1996,O,PF,PM,BLM,1
1996,O,PF,PM,MLS,1
1996,O,PH,,BET,282
1996,O,PH,,SKJ,1956
1996,O,PH,,YFT,2721
1996,O,TW,,BET,1
1996,O,TW,,SKJ,1908
1996,O,TW,,YFT,159
1996,R,PH,,BET,126
1996,R,PH,,SKJ,10206
1996,R,PH,,YFT,1144
1996,R,PH,,BUM,29
1996,R,PH,,BLM,29
1996,T,US,AS,SKJ,24
1996,T,US,AS,YFT,17
1996,T,US,AS,BUM,3
1996,T,CA,,ALB,136
1996,T,CK,,ALB,43
1996,O,FJ,,SKJ,58
1996,O,FJ,,YFT,41
1996,T,US,GU,SKJ,108
1996,T,US,GU,YFT,49
1996,T,US,GU,BUM,29
1996,T,JP,,ALB,815
1996,T,JP,,BET,247
1996,T,JP,,SKJ,6006
1996,T,JP,,YFT,1464
1996,T,JP,,PBF,3640
1996,T,JP,,BUM,169
1996,T,JP,,MLS,61
1996,T,JP,,SWO,36
1996,T,US,MP,SKJ,94
1996,T,US,MP,YFT,21
1996,T,US,MP,BUM,4
1996,T,NZ,,ALB,5215
1996,T,PF,,ALB,69
1996,T,US,HW,BET,185
1996,T,US,HW,SKJ,224
1996,T,US,HW,YFT,1044
1996,T,US,HW,BUM,409
1996,T,US,HW,MLS,55
1996,T,US,,ALB,1947
1997,H,ID,,BET,246
1997,H,ID,,YFT,7714
1997,H,ID,,BUM,663
1997,H,ID,,BLM,42
1997,H,ID,,SWO,25
1997,H,PH,,BET,531
1997,H,PH,,YFT,8165
1997,H,PH,,BUM,286
1997,H,PH,,BLM,82
1997,H,PH,,SWO,28
1997,K,PH,,BET,3084
1997,K,PH,,SKJ,29457
1997,K,PH,,YFT,32766
1997,O,AU,,ALB,50
1997,O,AU,,YFT,1
1997,O,ID,,BET,3227
1997,O,ID,,SKJ,44718
1997,O,ID,,YFT,28890
1997,O,JP,,ALB,175
1997,O,JP,,BET,35
1997,O,JP,,SKJ,679
1997,O,JP,,YFT,244
1997,O,JP,,PBF,1505
1997,O,JP,,BUM,24
1997,O,JP,,MLS,110
1997,O,JP,,SWO,362
1997,O,KI,,YFT,1812
1997,O,NZ,,ALB,14
1997,O,NZ,,YFT,1
1997,O,PF,PM,ALB,69
1997,O,PF,PM,BET,2
1997,O,PF,PM,SKJ,176
1997,O,PF,PM,YFT,99
1997,O,PF,PM,BUM,41
1997,O,PF,PM,BLM,1
1997,O,PF,PM,MLS,1
1997,O,PH,,BET,117
1997,O,PH,,SKJ,597
1997,O,PH,,YFT,1061
1997,O,TW,,BET,1
1997,O,TW,,SKJ,1339
1997,O,TW,,YFT,155
1997,R,PH,,BET,257
1997,R,PH,,SKJ,8803
1997,R,PH,,YFT,2830
1997,R,PH,,BUM,30
1997,R,PH,,BLM,30
1997,T,US,AS,SKJ,14
1997,T,US,AS,YFT,10
1997,T,US,AS,BUM,2
1997,T,CA,,ALB,149
1997,O,FJ,,SKJ,54
1997,O,FJ,,YFT,41
1997,T,US,GU,SKJ,96
1997,T,US,GU,YFT,41
1997,T,US,GU,BUM,41
1997,T,JP,,ALB,1585
1997,T,JP,,BET,320
1997,T,JP,,SKJ,8781
1997,T,JP,,YFT,1822
1997,T,JP,,PBF,2740
1997,T,JP,,BUM,213
1997,T,JP,,MLS,54
1997,T,JP,,SWO,50
1997,T,US,MP,SKJ,76
1997,T,US,MP,YFT,13
1997,T,US,MP,BUM,4
1997,T,NZ,,ALB,2767
1997,T,PF,,ALB,24
1997,T,US,HW,BET,92
1997,T,US,HW,SKJ,197
1997,T,US,HW,YFT,911
1997,T,US,HW,BUM,379
1997,T,US,HW,MLS,39
1997,T,US,,ALB,1739
1998,H,ID,,BET,324
1998,H,ID,,YFT,10185
1998,H,ID,,BUM,820
1998,H,ID,,BLM,52
1998,H,ID,,SWO,31
1998,H,PH,,BET,401
1998,H,PH,,YFT,9198
1998,H,PH,,BUM,322
1998,H,PH,,BLM,92
1998,H,PH,,SWO,31
1998,K,PH,,BET,3563
1998,K,PH,,SKJ,30663
1998,K,PH,,YFT,37861
1998,O,AU,,ALB,50
1998,O,AU,,YFT,2
1998,O,ID,,BET,4261
1998,O,ID,,SKJ,59041
1998,O,ID,,YFT,38143
1998,O,JP,,ALB,146
1998,O,JP,,BET,15
1998,O,JP,,SKJ,1094
1998,O,JP,,YFT,307
1998,O,JP,,PBF,1483
1998,O,JP,,BUM,75
1998,O,JP,,MLS,169
1998,O,JP,,SWO,490
1998,O,KI,,YFT,1812
1998,O,NZ,,ALB,5
1998,O,NZ,,SKJ,2
1998,O,PF,PM,ALB,30
1998,O,PF,PM,BET,1
1998,O,PF,PM,SKJ,474
1998,O,PF,PM,YFT,190
1998,O,PF,PM,BUM,61
1998,O,PF,PM,BLM,1
1998,O,PF,PM,MLS,1
1998,O,PH,,BET,116
1998,O,PH,,SKJ,620
1998,O,PH,,YFT,1222
1998,R,PH,,BET,359
1998,R,PH,,SKJ,9101
1998,R,PH,,YFT,3665
1998,R,PH,,BUM,33
1998,R,PH,,BLM,33
1998,T,US,AS,SKJ,7
1998,T,US,AS,YFT,3
1998,T,US,AS,BUM,1
1998,T,AU,,ALB,10
1998,T,CA,,ALB,167
1998,T,CK,,ALB,22
1998,O,FJ,,SKJ,54
1998,O,FJ,,YFT,41
1998,T,US,GU,SKJ,86
1998,T,US,GU,YFT,62
1998,T,US,GU,BUM,20
1998,T,JP,,ALB,1190
1998,T,JP,,BET,264
1998,T,JP,,SKJ,7946
1998,T,JP,,YFT,1709
1998,T,JP,,PBF,2865
1998,T,JP,,BUM,238
1998,T,JP,,MLS,134
1998,T,JP,,SWO,59
1998,T,US,MP,SKJ,76
1998,T,US,MP,YFT,9
1998,T,US,MP,BUM,3
1998,T,NZ,,ALB,4463
1998,T,US,HW,BET,243
1998,T,US,HW,SKJ,147
1998,T,US,HW,YFT,982
1998,T,US,HW,BUM,243
1998,T,US,HW,MLS,26
1998,T,US,,ALB,1618
1999,H,ID,,BET,308
1999,H,ID,,YFT,9666
1999,H,ID,,BUM,847
1999,H,ID,,BLM,54
1999,H,ID,,SWO,32
1999,H,PH,,BET,175
1999,H,PH,,YFT,9582
1999,H,PH,,BUM,335
1999,H,PH,,BLM,96
1999,H,PH,,SWO,31
1999,K,PH,,BET,3927
1999,K,PH,,SKJ,27624
1999,K,PH,,YFT,41729
1999,O,AU,,ALB,50
1999,O,ID,,BET,4044
1999,O,ID,,SKJ,56033
1999,O,ID,,YFT,36200
1999,O,JP,,ALB,152
1999,O,JP,,BET,14
1999,O,JP,,SKJ,1156
1999,O,JP,,YFT,168
1999,O,JP,,PBF,1747
1999,O,JP,,BUM,16
1999,O,JP,,MLS,103
1999,O,JP,,SWO,424
1999,O,KI,,SKJ,2790
1999,O,KI,,YFT,930
1999,O,NZ,,ALB,1
1999,O,PF,PM,ALB,23
1999,O,PF,PM,BET,2
1999,O,PF,PM,SKJ,479
1999,O,PF,PM,YFT,257
1999,O,PF,PM,BUM,85
1999,O,PF,PM,BLM,1
1999,O,PF,PM,MLS,1
1999,O,PH,,BET,124
1999,O,PH,,SKJ,548
1999,O,PH,,YFT,1319
1999,R,PH,,BET,146
1999,R,PH,,SKJ,11012
1999,R,PH,,YFT,2184
1999,R,PH,,BUM,33
1999,R,PH,,BLM,33
1999,T,US,AS,SKJ,16
1999,T,US,AS,YFT,5
1999,T,CA,,ALB,253
1999,T,CK,,ALB,56
1999,O,FJ,,SKJ,54
1999,O,FJ,,YFT,41
1999,T,US,GU,SKJ,54
1999,T,US,GU,YFT,58
1999,T,US,GU,BUM,37
1999,T,JP,,ALB,891
1999,T,JP,,BET,219
1999,T,JP,,SKJ,5304
1999,T,JP,,YFT,1777
1999,T,JP,,PBF,3387
1999,T,JP,,BUM,171
1999,T,JP,,MLS,82
1999,T,JP,,SWO,45
1999,T,US,MP,SKJ,48
1999,T,US,MP,YFT,11
1999,T,US,MP,BUM,1
1999,T,NZ,,ALB,1799
1999,T,US,HW,BET,97
1999,T,US,HW,SKJ,184
1999,T,US,HW,YFT,1270
1999,T,US,HW,BUM,295
1999,T,US,HW,MLS,29
1999,T,US,,ALB,1339
2000,H,ID,,BET,328
2000,H,ID,,YFT,10285
2000,H,ID,,BUM,80
2000,H,ID,,BLM,7
2000,H,ID,,SWO,4
2000,H,PH,,BET,510
2000,H,PH,,YFT,9454
2000,H,PH,,BUM,331
2000,H,PH,,BLM,95
2000,H,PH,,SWO,32
2000,K,PH,,BET,3951
2000,K,PH,,SKJ,28887
2000,K,PH,,YFT,41991
2000,O,AU,,ALB,50
2000,O,AU,,YFT,1
2000,O,ID,,BET,4302
2000,O,ID,,SKJ,59619
2000,O,ID,,YFT,38517
2000,O,JP,,ALB,222
2000,O,JP,,BET,13
2000,O,JP,,SKJ,1263
2000,O,JP,,YFT,153
2000,O,JP,,PBF,1762
2000,O,JP,,BUM,35
2000,O,JP,,MLS,215
2000,O,JP,,SWO,518
2000,O,KI,,SKJ,5850
2000,O,KI,,YFT,3900
2000,O,PF,PM,ALB,89
2000,O,PF,PM,BET,1
2000,O,PF,PM,SKJ,377
2000,O,PF,PM,YFT,350
2000,O,PF,PM,BUM,106
2000,O,PF,PM,BLM,1
2000,O,PF,PM,MLS,1
2000,O,PH,,BET,125
2000,O,PH,,SKJ,575
2000,O,PH,,YFT,1333
2000,R,PH,,BET,457
2000,R,PH,,SKJ,10019
2000,R,PH,,YFT,3148
2000,R,PH,,BUM,34
2000,R,PH,,BLM,34
2000,T,US,AS,SKJ,7
2000,T,US,AS,YFT,2
2000,T,AU,,SKJ,1
2000,T,CA,,ALB,351
2000,T,CK,,ALB,335
2000,O,FJ,,SKJ,54
2000,O,FJ,,YFT,41
2000,T,US,GU,SKJ,121
2000,T,US,GU,YFT,35
2000,T,US,GU,BUM,39
2000,T,JP,,ALB,645
2000,T,JP,,BET,190
2000,T,JP,,SKJ,14528
2000,T,JP,,YFT,2258
2000,T,JP,,PBF,5121
2000,T,JP,,BUM,194
2000,T,JP,,MLS,88
2000,T,JP,,SWO,42
2000,T,US,MP,SKJ,206
2000,T,US,MP,YFT,1
2000,T,US,MP,BUM,5
2000,T,NZ,,ALB,3336
2000,T,US,HW,BET,207
2000,T,US,HW,SKJ,88
2000,T,US,HW,YFT,1006
2000,T,US,HW,BUM,197
2000,T,US,HW,MLS,14
2000,T,US,,ALB,2433
2001,H,ID,,BET,301
2001,H,ID,,YFT,9464
2001,H,ID,,BUM,80
2001,H,ID,,BLM,7
2001,H,ID,,SWO,4
2001,H,PH,,BET,349
2001,H,PH,,YFT,8914
2001,H,PH,,BUM,312
2001,H,PH,,BLM,89
2001,H,PH,,SWO,30
2001,K,PH,,BET,3659
2001,K,PH,,SKJ,27005
2001,K,PH,,YFT,38904
2001,O,AU,,ALB,50
2001,O,AU,,YFT,2
2001,O,ID,,BET,3959
2001,O,ID,,SKJ,54861
2001,O,ID,,YFT,35443
2001,O,JP,,ALB,113
2001,O,JP,,BET,26
2001,O,JP,,SKJ,1074
2001,O,JP,,YFT,277
2001,O,JP,,PBF,2048
2001,O,JP,,BUM,24
2001,O,JP,,MLS,218
2001,O,JP,,SWO,259
2001,O,KI,,SKJ,530
2001,O,KI,,YFT,250
2001,O,NZ,,ALB,2
2001,O,NZ,,SKJ,39
2001,O,NZ,,YFT,8
2001,O,PF,PM,ALB,147
2001,O,PF,PM,BET,1
2001,O,PF,PM,SKJ,477
2001,O,PF,PM,YFT,264
2001,O,PF,PM,BUM,78
2001,O,PF,PM,BLM,1
2001,O,PF,PM,MLS,1
2001,O,PH,,BET,117
2001,O,PH,,SKJ,538
2001,O,PH,,YFT,1236
2001,R,PH,,BET,285
2001,R,PH,,SKJ,9654
2001,R,PH,,YFT,2727
2001,R,PH,,BUM,32
2001,R,PH,,BLM,32
2001,T,US,AS,SKJ,7
2001,T,US,AS,YFT,3
2001,T,AU,,ALB,2
2001,T,AU,,SKJ,3
2001,T,CA,,ALB,206
2001,T,CK,,ALB,202
2001,O,FJ,,SKJ,54
2001,O,FJ,,YFT,41
2001,T,US,GU,SKJ,151
2001,T,US,GU,YFT,27
2001,T,US,GU,BUM,15
2001,T,JP,,ALB,416
2001,T,JP,,BET,182
2001,T,JP,,SKJ,6949
2001,T,JP,,YFT,2840
2001,T,JP,,PBF,3329
2001,T,JP,,BUM,135
2001,T,JP,,MLS,30
2001,T,JP,,SWO,25
2001,T,US,MP,SKJ,261
2001,T,US,MP,YFT,16
2001,T,US,MP,BUM,1
2001,T,NZ,,ALB,2736
2001,T,US,HW,BET,226
2001,T,US,HW,SKJ,111
2001,T,US,HW,YFT,789
2001,T,US,HW,BUM,278
2001,T,US,HW,MLS,44
2001,T,US,,ALB,2107
2002,H,ID,,BET,290
2002,H,ID,,YFT,9097
2002,H,ID,,BUM,80
2002,H,ID,,BLM,7
2002,H,ID,,SWO,4
2002,H,PH,,BET,336
2002,H,PH,,YFT,9943
2002,H,PH,,BUM,348
2002,H,PH,,BLM,99
2002,H,PH,,SWO,33
2002,K,PH,,BET,4274
2002,K,PH,,SKJ,27516
2002,K,PH,,YFT,45406
2002,O,AU,,ALB,50
2002,O,AU,,YFT,1
2002,O,ID,,BET,3805
2002,O,ID,,SKJ,52730
2002,O,ID,,YFT,34066
2002,O,JP,,ALB,194
2002,O,JP,,BET,23
2002,O,JP,,SKJ,892
2002,O,JP,,YFT,285
2002,O,JP,,PBF,1519
2002,O,JP,,BUM,32
2002,O,JP,,MLS,277
2002,O,JP,,SWO,230
2002,O,KI,,SKJ,2520
2002,O,KI,,YFT,2050
2002,O,NZ,,ALB,1
2002,O,NZ,,BET,1
2002,O,NZ,,SKJ,20
2002,O,NZ,,YFT,1
2002,O,PF,PM,ALB,99
2002,O,PF,PM,BET,2
2002,O,PF,PM,SKJ,515
2002,O,PF,PM,YFT,307
2002,O,PF,PM,BUM,110
2002,O,PF,PM,BLM,1
2002,O,PF,PM,MLS,1
2002,O,PH,,BET,140
2002,O,PH,,SKJ,538
2002,O,PH,,YFT,1420
2002,R,PH,,BET,37
2002,R,PH,,SKJ,12023
2002,R,PH,,YFT,1995
2002,R,PH,,BUM,35
2002,R,PH,,BLM,35
2002,T,US,AS,SKJ,5
2002,T,US,AS,YFT,5
2002,T,AU,,ALB,2
2002,T,AU,,SKJ,1
2002,T,CA,,ALB,144
2002,T,CK,,ALB,166
2002,O,FJ,,SKJ,54
2002,O,FJ,,YFT,41
2002,T,US,GU,SKJ,80
2002,T,US,GU,YFT,20
2002,T,US,GU,BUM,24
2002,T,JP,,ALB,787
2002,T,JP,,BET,126
2002,T,JP,,SKJ,6376
2002,T,JP,,YFT,2524
2002,T,JP,,PBF,2427
2002,T,JP,,BUM,146
2002,T,JP,,MLS,18
2002,T,JP,,SWO,21
2002,T,US,MP,SKJ,177
2002,T,US,MP,YFT,7
2002,T,NZ,,ALB,3012
2002,T,US,HW,BET,586
2002,T,US,HW,SKJ,98
2002,T,US,HW,YFT,573
